customer_id,first_name,last_name,email,phone_number,gender,date_of_birth,city,state,country,postal_code,loyalty_tier,registration_date,is_active
C7A6C77A6,Kenneth,Wolf,michael36@example.net,(07)21747794,Male,2000-05-30,New Cynthia,Northern Territory,Australia,2948,Bronze,2024-04-08,True
CEC0BC54C,David,Hays,kevin21@example.net,(08).8525.5318,Male,1959-11-07,Petersenborough,Tasmania,Australia,6196,Silver,2022-04-01,True
C3AEBF180,Joyce,Roberson,ozavala@example.net,0875570797,Female,1996-12-13,Lisachester,New South Wales,Australia,9909,Silver,2023-05-17,True
CD0606BAF,Natasha,Acosta,scott99@example.org,0429-133-660,Female,1945-12-11,Billytown,Queensland,Australia,2618,Silver,2024-09-08,True
CD8C86F86,Tammy,Mccann,jeremiahcarter@example.net,03.8300.5790,Female,1972-10-22,Lake Dylan,Victoria,Australia,2415,Bronze,2025-02-27,True
CB71FEA09,Gary,Wood,dmarsh@example.com,(08) 4949 8626,Male,1955-03-29,South Michaelton,Australian Capital Territory,Australia,2950,Bronze,2023-12-27,True
C058DFC5E,Bethany,Stevenson,weberjamie@example.org,+61 3 5262 7767,Female,2002-12-01,Estradaville,Queensland,Australia,2618,Bronze,2026-01-02,False
CC6DE2432,Noah,Lopez,shawna91@example.net,+61.443.825.038,Male,1975-09-01,Lopezstad,Tasmania,Australia,0969,Platinum,2025-10-22,True
C5BDFF52B,Christopher,Wyatt,robertahardy@example.com,+61.470.245.190,Male,1992-01-29,Kennedyburgh,Northern Territory,Australia,2118,Bronze,2021-11-05,True
C6AD80658,Andrea,Thomas,hernandezmichael@example.org,+61 2 4453 6513,Female,1990-02-04,St. Arthurstad,Queensland,Australia,2619,Bronze,2024-09-19,True
C2798DC62,Patrick,Tucker,connoraguirre@example.com,0278749932,Male,1970-12-04,Curtisberg,Western Australia,Australia,2659,Bronze,2022-12-13,True
CDFA5B736,Joshua,Stone,devin65@example.net,0744280568,Male,2003-08-18,Tammychester,Western Australia,Australia,2926,Bronze,2024-03-21,True
C3E667459,Travis,Spencer,maynicholas@example.net,9556 8274,Male,1985-07-14,South David,Northern Territory,Australia,9700,Bronze,2026-01-01,False
C6EC64BE6,Brittany,Miller,hurstjoseph@example.com,0404-071-868,Female,1972-12-18,Lewisstad,Western Australia,Australia,2691,Platinum,2022-09-15,True
C31B5E24F,Michael,Johnson,dsuarez@example.net,0497.225.300,Male,1996-02-28,New Crystalborough,Queensland,Australia,2967,Bronze,2023-07-19,False
C1B0014A7,Courtney,Campbell,luis98@example.net,+61323144088,Female,1963-09-05,Bethfurt,Victoria,Australia,2136,Silver,2026-04-06,True
C9ABB48A8,Amanda,Cruz,clayton51@example.org,0494 695 299,Female,1962-01-13,West Lisa,Northern Territory,Australia,2642,Silver,2022-10-14,True
C06B34EB5,Alexander,Shaffer,campbelldawn@example.org,0403.242.878,Male,1971-01-15,St. Michaelport,Australian Capital Territory,Australia,2635,Bronze,2022-01-28,True
C18FDEBA9,Ruth,Arias,lawsonjay@example.net,+61.2.1907.2101,Female,1949-04-29,Johnsonfurt,Queensland,Australia,2619,Platinum,2024-12-02,True
C66BF4A98,Cassie,Patel,laurawilliams@example.com,0204790250,Female,1951-09-17,Katherineport,Northern Territory,Australia,2688,Bronze,2022-12-01,False
CD4DB1B41,Angel,Weaver,michael78@example.com,(07)-9181-3899,Male,1948-01-18,Moorebury,Tasmania,Australia,9513,Silver,2024-09-20,True
C9B486C19,Marissa,Hernandez,browntracey@example.net,+61-406-427-938,Female,1970-07-26,North David,Australian Capital Territory,Australia,2667,Bronze,2023-11-17,True
C321322BC,Natasha,Kim,bwagner@example.net,40233173,Female,1986-12-13,St. Sherylbury,South Australia,Australia,2935,Bronze,2022-04-21,True
CA78A7F41,Ronnie,Hansen,pattersoncassandra@example.org,99997320,Male,2005-02-12,East Alexisport,New South Wales,Australia,8489,Silver,2024-03-30,False
CDB531D6E,Clayton,Townsend,ryan41@example.net,08 6728 9529,Male,1974-02-25,Port Elizabethhaven,Queensland,Australia,2920,Bronze,2022-10-25,True
C39ADFE2B,Adam,Dorsey,deborah12@example.com,07.1393.2236,Male,1970-08-24,New Kristin,Tasmania,Australia,0862,Platinum,2022-11-01,True
C8AD2AA88,Jeffrey,Robles,elizabeth19@example.org,0430.021.142,Male,2002-05-11,East Carolshire,Victoria,Australia,2946,Bronze,2024-04-16,True
C4054B1C0,Zachary,Wiley,melinda09@example.com,(02)36846399,Male,1992-04-27,Floresstad,Northern Territory,Australia,2626,Bronze,2024-11-14,True
C5CD936A0,Justin,Fisher,austin12@example.com,+61-422-935-121,Male,1991-03-26,Rebeccachester,Queensland,Australia,2040,Bronze,2024-08-09,True
C6FAC9453,Jennifer,Martinez,kellygonzalez@example.com,5269.4834,Female,2004-08-05,Aaronchester,Queensland,Australia,2608,Silver,2026-04-20,False
C34D86D6D,Brent,Hernandez,erin24@example.com,(08)-5572-8355,Male,2000-05-15,Ericaville,Australian Capital Territory,Australia,2619,Bronze,2023-09-01,True
CECC6BB96,Brandon,Mcknight,delgadogregory@example.com,0306873632,Male,1980-04-08,St. Amymouth,New South Wales,Australia,2292,Silver,2023-10-26,True
C6FE14C9D,Matthew,Obrien,aaron81@example.com,+61 3 3918 7128,Male,1960-12-11,Ashleymouth,Northern Territory,Australia,2980,Silver,2023-08-26,True
C89DBB155,Jennifer,Levine,vmccann@example.com,55971844,Female,1956-04-09,Joshuaton,Western Australia,Australia,2999,Bronze,2022-04-09,True
C23B723FC,Alejandro,Macias,daniellewilliams@example.net,+61 412 769 723,Male,1949-11-19,Rojasview,South Australia,Australia,2640,Bronze,2023-12-27,True
C464C4A74,Sara,Peterson,samantha97@example.net,08-5240-3636,Female,1993-06-06,Schroederland,Western Australia,Australia,2652,Silver,2022-09-21,True
C0B83191D,Amanda,Scott,brayrenee@example.com,03.6509.8557,Female,1970-06-21,South Timothymouth,Tasmania,Australia,2983,Bronze,2023-09-21,True
CFC75BE88,Emily,Ortega,bwade@example.net,+61-3-0410-2078,Female,1994-01-10,St. Donnamouth,Northern Territory,Australia,2609,Bronze,2024-12-04,True
C59C1E36C,Kyle,Hughes,zharvey@example.com,0448 117 086,Male,1964-06-10,New Matthew,New South Wales,Australia,2756,Silver,2025-01-27,True
CD8CE637B,Curtis,Brock,jamesobrien@example.net,5782 3888,Male,1969-05-04,Hurleymouth,Tasmania,Australia,4362,Bronze,2022-06-09,True
C51E83881,Timothy,Sweeney,qbaldwin@example.com,(03)-2554-7837,Male,1957-05-13,Sandraland,South Australia,Australia,2982,Silver,2022-05-27,True
C91D2227A,Eric,Snyder,ncain@example.net,+61 453 526 886,Male,1954-05-13,Wrightville,Victoria,Australia,2300,Bronze,2025-03-03,True
C69CBB5B1,Robert,Thornton,linvalerie@example.com,(02).5081.5228,Male,1995-05-10,Lake Yeseniachester,New South Wales,Australia,2988,Bronze,2025-04-19,True
CFE9D244E,John,Reyes,rtodd@example.org,(03).9124.6187,Male,1979-09-30,Bartlettborough,New South Wales,Australia,2656,Bronze,2026-08-02,True
C87EA9818,Dean,Newman,gwilliams@example.net,(02) 4381 0593,Male,1951-09-24,St. Rachel,South Australia,Australia,2698,Bronze,2023-11-18,True
C96F79106,David,Ramos,sking@example.com,(02)11747754,Male,1972-12-12,St. Donald,New South Wales,Australia,2920,Bronze,2025-07-14,True
C60DB68BE,Donna,Mendez,mkline@example.org,+61-8-0334-7821,Female,1959-05-06,Lake Joseburgh,Northern Territory,Australia,2663,Bronze,2025-10-23,True
CEBC577CA,James,Montes,fwells@example.net,+61-7-2249-1580,Male,2007-03-26,Port Jesse,Western Australia,Australia,2957,Bronze,2026-03-19,True
CAF07208A,Valerie,Clark,douglasrichards@example.org,(07)-5045-6295,Female,2006-03-04,Wileytown,South Australia,Australia,2244,Bronze,2023-10-21,True
CB22F2A64,Mindy,Reyes,david55@example.com,+61.8.2020.7074,Female,1957-04-07,East Duaneborough,Western Australia,Australia,2920,Bronze,2024-09-10,True
C777E171F,Phillip,Juarez,millsdaniel@example.org,(08) 4467 4433,Male,1976-07-23,North Stephen,South Australia,Australia,4833,Silver,2022-05-18,True
C566DD40A,Jason,Price,andrewevans@example.com,0475-869-095,Male,2000-08-05,New Jameschester,Victoria,Australia,2696,Bronze,2023-03-22,True
C4FAC2115,Stacie,Andrade,hessjames@example.com,+61-489-692-392,Female,1967-03-06,Wyattshire,Northern Territory,Australia,2958,Bronze,2025-11-29,False
C89DD9E20,Lori,Brennan,xwall@example.net,0466 512 813,Female,1986-05-21,Valentinebury,Tasmania,Australia,2681,Bronze,2026-03-02,True
C93A17F1D,Katie,Wilcox,cantutammy@example.org,08 1716 5857,Female,2004-08-10,Coleborough,Australian Capital Territory,Australia,2923,Silver,2022-02-10,True
C4D9161C1,Veronica,Smith,moonisaac@example.net,2749 8612,Female,1993-04-18,East Ericfurt,New South Wales,Australia,2648,Bronze,2024-07-21,True
CA91FC8A3,Michael,Fischer,elynch@example.com,02.2626.4068,Male,1992-04-20,Abbottchester,Tasmania,Australia,0244,Bronze,2026-03-23,True
CA01770F7,Richard,Martin,eric43@example.com,+61-471-600-154,Male,1960-10-23,Rachelfort,Northern Territory,Australia,2991,Bronze,2025-04-24,True
C85122A30,Stephanie,Johnston,matthewwilliamson@example.net,+61.423.915.455,Female,2008-02-24,Herberthaven,Victoria,Australia,2067,Bronze,2025-11-05,True
CE1615A49,Melissa,Cortez,hmeyer@example.net,(08)-7600-6903,Female,1989-10-23,Swansonview,Tasmania,Australia,0202,Bronze,2022-09-05,True
CD39FCE49,Melissa,Snyder,ashley77@example.com,(02)28358684,Female,1958-06-23,Lake Amy,Western Australia,Australia,0903,Silver,2021-08-28,False
CD7366C66,Sean,Morales,matthew99@example.net,(07)-2742-4219,Male,1993-12-19,East Jeremyburgh,Victoria,Australia,2620,Silver,2022-10-20,False
C6A69963C,Sandra,Peterson,rogerssierra@example.org,0447-813-859,Female,1963-02-04,Gentryview,New South Wales,Australia,2946,Bronze,2025-02-12,True
C06226D63,Diamond,Allen,juliegilbert@example.com,+61.7.3828.7052,Female,1972-02-10,South Codyberg,New South Wales,Australia,2930,Bronze,2023-08-28,True
C534DD938,Ashley,Weber,lauren01@example.com,07 1290 8463,Female,1976-05-04,West Marc,Victoria,Australia,2679,Bronze,2024-12-10,True
C92FD754B,Hayley,Craig,marie37@example.com,+61753752622,Female,1988-08-30,Zacharyhaven,Tasmania,Australia,5440,Bronze,2025-08-29,True
C031B4F5D,Jessica,Jones,fevans@example.org,0412 467 792,Female,1955-10-17,Hammondland,South Australia,Australia,9835,Bronze,2024-08-14,True
CBEF5B1EB,Sarah,Oliver,cstafford@example.com,07 5492 1475,Female,1980-08-14,North William,Western Australia,Australia,2673,Silver,2025-08-28,True
C4CB30D50,Anthony,Shields,christophertaylor@example.org,+61.454.911.678,Male,1996-06-24,Johnfort,Australian Capital Territory,Australia,2652,Silver,2021-12-09,False
C902E491E,Laurie,Allen,sanchezsara@example.net,+61817109830,Female,1999-08-10,Deborahport,Tasmania,Australia,2627,Silver,2022-10-18,True
CA273E171,James,Mills,wlopez@example.net,+61-8-4954-9742,Male,1988-06-19,Port Lauramouth,Australian Capital Territory,Australia,2998,Gold,2023-11-04,False
C948FD302,Christina,Clark,donald63@example.org,+61203658808,Female,1961-08-06,Port Tammy,Northern Territory,Australia,1171,Bronze,2022-12-06,True
C24CF0D6E,Dustin,Bush,fanderson@example.net,(03) 5572 7237,Male,2004-03-30,New Audreybury,South Australia,Australia,2619,Silver,2024-09-02,False
C5CBEBD5C,Antonio,Griffin,douglasgarza@example.com,+61-417-812-554,Male,1999-06-02,Knoxville,Victoria,Australia,2604,Bronze,2025-10-24,True
C4E6EC9F2,Christopher,Winters,christopher16@example.net,(08).1447.9609,Male,1996-04-26,North Daniel,New South Wales,Australia,6064,Bronze,2026-04-03,True
C7FFE9567,Dawn,Martin,dakotavasquez@example.org,03 0347 5740,Female,1969-08-11,Claytonfurt,Australian Capital Territory,Australia,6581,Gold,2022-04-01,True
C2429C06A,Kathryn,King,xbrown@example.org,3325-5644,Female,1975-03-08,Jenningsberg,Queensland,Australia,2914,Bronze,2023-09-26,True
C09966B71,David,Wells,bsherman@example.org,0275976757,Male,1961-07-10,Bennettmouth,Victoria,Australia,8553,Bronze,2023-08-17,False
C4EF947CB,Cynthia,Martin,travisallen@example.net,12837168,Female,2000-07-16,South Matthewside,Queensland,Australia,0296,Bronze,2025-09-10,True
C852AE1AE,Terry,Winters,sara70@example.net,+61 448 386 899,Female,1958-08-19,Graymouth,Northern Territory,Australia,2237,Silver,2024-06-06,True
C89C91D32,Autumn,Washington,maldonadoelizabeth@example.net,1513.9534,Female,1953-01-19,Wallacestad,Australian Capital Territory,Australia,2920,Silver,2024-06-08,True
C0BEC2252,Ryan,Cole,nwhite@example.org,1687 5873,Male,1989-07-30,Waltersland,New South Wales,Australia,2948,Bronze,2024-01-31,True
CE6CB4C2F,Michelle,Wall,cindy39@example.org,+61 421 869 798,Female,2008-02-04,Ryanport,Victoria,Australia,2636,Bronze,2024-07-17,True
C8931E920,Mark,Cline,spencerrose@example.org,+61.7.6968.2789,Male,1955-12-11,Lake Jennifer,South Australia,Australia,0810,Silver,2025-05-02,False
C98B9FD0E,Daniel,Skinner,christopherhall@example.com,3347-6513,Male,1968-03-22,West Ariel,South Australia,Australia,2650,Bronze,2024-01-16,False
C4A7E242B,George,Garrison,thomasshaun@example.org,03.2443.2089,Male,1964-09-28,Christophermouth,Australian Capital Territory,Australia,2601,Silver,2022-09-29,False
CAE0E3012,Alyssa,Bennett,ashleyhernandez@example.net,+61 8 5856 1539,Female,1985-05-12,Martinview,Northern Territory,Australia,2953,Bronze,2024-05-03,True
C31BD5AEC,John,Floyd,iperez@example.net,08.1532.5731,Male,1947-04-24,Lake Amystad,South Australia,Australia,2637,Bronze,2024-05-28,True
C04BED462,Ashley,Buchanan,jamesgray@example.org,03-5891-6709,Female,1951-06-30,St. Kyle,South Australia,Australia,2611,Bronze,2021-10-27,True
C47F5812C,Rebecca,Dawson,cynthia37@example.com,+61235149738,Female,1987-09-23,Heathertown,South Australia,Australia,0960,Silver,2021-09-23,True
CB5B02893,Jeremy,Norton,esimon@example.net,+61-461-140-900,Male,2002-01-02,St. Davidborough,Tasmania,Australia,6341,Bronze,2021-12-25,True
C8647E1E6,Kayla,Eaton,petersondonna@example.com,+61.3.4327.9274,Female,2005-10-06,Johnberg,Victoria,Australia,0243,Silver,2023-04-12,True
C3AB48A4A,Stephen,Higgins,randallmclaughlin@example.net,6892.0971,Male,1970-01-18,Brandonview,South Australia,Australia,2625,Bronze,2022-07-28,True
C93D11224,Katherine,Willis,williamsonerica@example.com,(07) 6117 7913,Female,1971-03-02,Brownfurt,Victoria,Australia,2602,Bronze,2021-10-01,True
CD8E26BDA,Elizabeth,Lewis,twilson@example.org,(08)-4658-3812,Female,1997-09-12,North Joanna,New South Wales,Australia,2918,Bronze,2022-01-25,True
C02C8FE45,Xavier,Bowen,andreawelch@example.com,+61-2-2216-8293,Male,2003-04-15,Rodriguezborough,Victoria,Australia,2693,Silver,2023-06-20,True
C3BE2B532,Alexa,Doyle,wrightdaniel@example.com,(08)-1732-5987,Female,2000-06-08,Christopherhaven,Western Australia,Australia,2120,Bronze,2025-08-22,True
C817DA38A,Drew,Humphrey,rileyjessica@example.org,+61 3 6832 0245,Male,1973-03-04,Harrisonfort,Northern Territory,Australia,0919,Bronze,2024-01-17,True
C0E78F95C,Alan,Hines,michaelthompson@example.com,+61-455-384-365,Male,1972-03-30,St. Angelaside,South Australia,Australia,2794,Silver,2023-11-19,True
C732B396E,Jodi,Murphy,herreravincent@example.net,0400.925.164,Female,1955-10-10,Antonioborough,New South Wales,Australia,2939,Silver,2021-08-16,True
CB6BEA417,Megan,Cox,mcgeethomas@example.net,(07) 9023 3940,Female,1973-09-12,Gilesshire,Queensland,Australia,2882,Bronze,2023-09-25,True
C9F34E3DB,Sean,Vaughn,gcummings@example.net,+61.431.223.872,Male,1996-05-01,New Richardshire,Victoria,Australia,2923,Bronze,2026-07-22,False
CC3CEBB92,Jasmine,Ingram,johnrogers@example.net,7872 6645,Female,1948-08-14,North Becky,Australian Capital Territory,Australia,2646,Platinum,2022-09-12,True
C0793896D,James,Hernandez,lwilson@example.com,07 3173 4539,Male,1951-11-11,Jeffreyfurt,Victoria,Australia,5250,Silver,2026-04-04,True
C25C7291B,Robert,Carpenter,qcooper@example.org,0424 154 316,Male,1972-05-11,Mcdanielburgh,Tasmania,Australia,2299,Bronze,2023-07-09,True
CC66F2FE7,Alexander,Williams,bakerraymond@example.org,+61 2 8078 0378,Male,1971-04-22,Jorgeland,Western Australia,Australia,2296,Bronze,2024-03-13,True
CE8088D56,Victoria,Wright,james25@example.net,0460 7685,Female,1999-01-15,New Larryfurt,New South Wales,Australia,2981,Bronze,2024-08-17,True
CF55B2381,David,Knapp,mdouglas@example.net,23776983,Male,1958-08-01,South Alexischester,New South Wales,Australia,2929,Bronze,2025-03-16,True
CEDA1295F,Terry,Young,ldavis@example.com,0890321857,Male,1973-07-12,Tammymouth,Western Australia,Australia,2636,Silver,2023-06-01,True
C9C97DDBC,Aaron,Wells,kimberly25@example.net,+61736252201,Male,1988-08-07,New Christopherberg,New South Wales,Australia,2949,Silver,2022-08-13,True
C97E6493C,Pamela,Franklin,bauerjustin@example.net,(03)-0722-7821,Female,1946-01-08,South Paulland,Tasmania,Australia,1520,Platinum,2022-08-29,True
C7550CF6A,Daniel,Owens,andrew92@example.com,0448.704.492,Male,1960-12-29,South Carlos,Western Australia,Australia,2509,Bronze,2025-05-28,True
C0CEF40D8,James,Gentry,bwagner@example.org,76919350,Male,1992-08-13,Deanville,Queensland,Australia,8849,Bronze,2022-02-25,True
C720505FB,Ellen,Yang,cynthia61@example.net,02-1774-6371,Female,1946-12-15,Perryland,Northern Territory,Australia,7685,Platinum,2026-04-18,False
C0409745D,Michael,Gallagher,youngdaniel@example.net,0406 930 849,Male,1976-05-08,East Nicole,Tasmania,Australia,2675,Bronze,2022-03-17,True
C6FC16278,Dennis,Leonard,markbryant@example.com,0446-849-112,Male,1984-12-13,Johnstad,Victoria,Australia,2619,Bronze,2026-02-21,True
C7C0EA5A5,Dustin,Patel,chasehansen@example.org,0438.4747,Male,1983-03-20,Dillonborough,Northern Territory,Australia,2213,Platinum,2022-07-27,True
C6772AAC7,John,Mitchell,anthonynewton@example.org,0767737587,Male,1959-01-22,Camposfurt,Northern Territory,Australia,2920,Bronze,2023-12-17,True
C1BA6B906,Daniel,Hughes,ryanoconnell@example.com,0412.765.295,Male,1955-09-05,West Justinfort,South Australia,Australia,8282,Silver,2022-02-14,True
CD0D5495F,Tina,Howard,brandi93@example.com,07 7060 3117,Female,1974-08-15,Port Patriciaberg,Queensland,Australia,2327,Silver,2025-01-02,True
CBA20FE49,David,Tucker,matthewwilliams@example.com,0342489013,Male,1960-03-01,Barryborough,Tasmania,Australia,2952,Silver,2024-01-23,True
C1C3D6670,Jason,Dennis,jerry87@example.net,(03)-7710-1069,Male,1983-06-14,Pearsonchester,New South Wales,Australia,3243,Bronze,2026-06-23,True
C32A0A739,Anne,Kent,robbinsjason@example.com,+61291496519,Female,2006-09-12,Port Ronniestad,Australian Capital Territory,Australia,2635,Platinum,2025-09-07,True
C36E03877,Jennifer,Tucker,manuelcooper@example.com,2918.5628,Female,1997-04-19,Johnside,Victoria,Australia,9738,Bronze,2024-07-30,True
CD8C1913F,Cynthia,Hardin,ellen71@example.org,+61-2-9787-2826,Female,1990-11-26,West Christopherton,Australian Capital Territory,Australia,7132,Bronze,2024-12-02,True
C601FFBDE,Dana,Williams,jeannesmith@example.org,+61 475 700 966,Female,1990-12-10,West Jeanneville,South Australia,Australia,4204,Bronze,2025-04-30,False
CD1116701,Luke,Davis,rcasey@example.org,4120.9980,Male,2003-01-18,St. Crystal,Queensland,Australia,2971,Platinum,2024-12-20,True
C9930D112,Philip,Simon,zkeith@example.org,+61342404258,Male,1994-05-13,Carterport,Victoria,Australia,2859,Silver,2022-06-06,True
C5E4A173E,Rachel,Porter,mccarthychristina@example.org,(08)59696280,Female,1966-03-10,West Jenniferview,Western Australia,Australia,2290,Silver,2024-11-30,False
C3FD7C85A,Ronald,Benitez,jacobsmith@example.org,07 1655 9834,Male,2007-10-13,Lake Waynetown,Western Australia,Australia,7968,Bronze,2025-07-09,True
C963DEBD4,Christopher,Ross,nmedina@example.net,+61-3-3874-5341,Male,1998-10-03,Lake Charles,Western Australia,Australia,2997,Gold,2022-04-18,True
C405C6656,Ashley,Nicholson,daniel81@example.net,0827138466,Female,1972-09-01,East Charlesbury,Northern Territory,Australia,2639,Bronze,2025-12-09,True
C402EB4F5,Timothy,Rodriguez,murphypamela@example.org,6582.9720,Male,1949-05-10,Kiaraborough,Australian Capital Territory,Australia,2786,Bronze,2024-03-08,True
CA22400B0,Angel,Taylor,quinnamy@example.com,0792.1299,Male,1976-10-05,Brownbury,Australian Capital Territory,Australia,2638,Bronze,2026-05-16,True
CBEAAB60C,Michelle,Day,brandonsmith@example.org,+61 426 310 942,Female,2008-03-28,Sarahton,Western Australia,Australia,2398,Bronze,2024-01-02,True
CA56C1FF0,Cody,Morris,regina71@example.org,02 5936 0055,Male,1978-06-12,Khanton,Victoria,Australia,2679,Bronze,2025-04-23,True
C02F94CBD,April,Buck,arellanocharles@example.net,+61.2.2065.1638,Female,2007-11-25,Mariefurt,Queensland,Australia,0831,Platinum,2026-01-13,False
C54FBC7F6,Adam,Larson,pamela13@example.org,(02).4179.0127,Male,2005-01-09,North Sarah,Australian Capital Territory,Australia,2308,Gold,2026-08-07,True
CC9CF77FF,Andrea,Pierce,fstephenson@example.net,0807.8144,Female,1961-02-07,Port Kaylaland,Northern Territory,Australia,2620,Bronze,2025-09-17,True
CF8CF3C2F,Jessica,Nielsen,sheilafrazier@example.net,+61 431 650 471,Female,2003-01-03,North Jaime,South Australia,Australia,3466,Silver,2025-02-23,True
CE2940474,Taylor,Phillips,yleonard@example.com,+61.8.1530.1005,Male,1977-11-23,Bobville,Tasmania,Australia,2655,Silver,2022-07-15,True
C6844F510,James,Anderson,joyce36@example.org,4827-7003,Male,1984-07-08,Burnschester,New South Wales,Australia,5573,Gold,2022-04-15,True
C0417DF65,Spencer,Dodson,kerry40@example.org,0439-257-133,Male,1993-12-09,Fordport,New South Wales,Australia,2917,Bronze,2023-05-31,True
C4EA13508,Sharon,Sims,colleenstewart@example.org,0482-233-931,Female,1998-07-08,Lauriefort,Tasmania,Australia,0976,Platinum,2021-08-11,True
CAC59CFF0,Lori,Hill,olsenmiranda@example.net,(08)30578602,Female,1994-06-19,Port Benjaminport,Australian Capital Territory,Australia,2650,Bronze,2025-02-19,True
C55ED3A21,Charles,Rowe,andrew36@example.com,08.8383.0878,Male,1994-02-20,Johnmouth,New South Wales,Australia,2343,Bronze,2026-07-20,True
C872204D6,Aaron,Holt,spencerscott@example.com,(07)77418083,Male,1972-09-21,South Williamberg,Tasmania,Australia,2969,Platinum,2021-08-18,True
C6D842D26,John,Holt,cookstephanie@example.com,0332.7547,Male,2007-01-12,Karenview,Australian Capital Territory,Australia,2622,Bronze,2022-07-05,False
C18CF7775,Justin,Mooney,nicole12@example.org,(02).6867.6776,Male,1996-02-09,Moorefort,Australian Capital Territory,Australia,2679,Silver,2024-11-21,True
C9644E429,Edgar,Erickson,howardtyler@example.org,0700147312,Male,1948-12-31,Morrowport,Northern Territory,Australia,2947,Gold,2025-03-27,True
C9BF886DE,Jessica,Williams,kwalker@example.org,0478 277 209,Female,2006-07-12,Port Scottshire,Queensland,Australia,2506,Silver,2022-11-04,True
CF10AC5F7,Melissa,Wells,lindafields@example.com,+61-441-736-326,Female,1957-04-25,South Michaelland,South Australia,Australia,8030,Bronze,2022-03-03,True
C12FB1F6D,Valerie,Mejia,nwaller@example.net,0249626899,Female,2003-08-27,St. Emily,Tasmania,Australia,2619,Silver,2025-01-02,True
C3AB375ED,Anthony,Rogers,victorgardner@example.org,+61 3 1663 4547,Male,1986-05-15,Moorefort,Victoria,Australia,2733,Bronze,2026-04-19,True
CC17C9804,Philip,Johnson,beverlyyoung@example.net,0740.1633,Male,1953-06-27,South Joshua,South Australia,Australia,2669,Bronze,2024-05-24,True
CC699B248,Susan,Pugh,zschwartz@example.net,+61.497.746.798,Female,1960-03-28,West Cynthiaville,Western Australia,Australia,2926,Bronze,2022-08-18,True
C57DF02B3,Christie,Hall,anthonyhoffman@example.org,02-6621-1464,Female,1954-06-08,Port Annaside,Victoria,Australia,2641,Bronze,2022-12-01,True
C7FEAA12D,Jasmine,Williams,nicholasford@example.net,07 0770 8366,Female,1963-08-07,East Joshua,Tasmania,Australia,4308,Gold,2021-12-28,True
CFF5D0980,Jared,Green,sjohnson@example.com,0417-714-402,Male,1950-05-20,North Kathy,New South Wales,Australia,1897,Platinum,2024-01-10,True
CE4E0BD82,Lisa,Watson,hendricksbrendan@example.net,02-1877-4843,Female,2000-04-03,South Melanie,Northern Territory,Australia,2926,Bronze,2022-06-18,True
CC53E8661,Pamela,Jacobson,uhammond@example.org,(08)-6299-5238,Female,1965-08-13,St. Reginaburgh,Tasmania,Australia,2920,Bronze,2025-05-14,True
C897D0DA6,Robert,Curtis,hnavarro@example.org,4754 0705,Male,2005-11-25,Lindaport,South Australia,Australia,0831,Bronze,2022-04-21,True
C774066A7,Maria,Rocha,kempmelinda@example.org,(03)10435223,Female,1990-01-01,East Mitchell,Queensland,Australia,2653,Silver,2025-08-02,True
CE562CF40,Eric,Bright,sandra42@example.net,+61-479-197-935,Male,1956-06-29,South Hayley,Queensland,Australia,2660,Platinum,2025-07-14,False
C2E6F110D,Daniel,Stone,aaronlopez@example.net,(07)85884892,Male,1993-08-04,Port Jeremy,Northern Territory,Australia,0267,Silver,2022-09-30,True
C5A7208BD,Jody,Brooks,edwardsjames@example.org,0345900602,Female,1987-08-09,St. Ashley,Queensland,Australia,2951,Gold,2025-11-12,True
C2D0680BC,Anthony,Gonzalez,drewsmith@example.com,(07)-6524-2329,Male,1981-03-19,South Billy,Northern Territory,Australia,2681,Silver,2022-05-22,True
C7DC649B2,Aaron,Bruce,timothycook@example.org,8522 6498,Male,1982-11-23,Alexandermouth,Victoria,Australia,2677,Bronze,2026-07-26,False
CD79FD386,Melissa,Carey,carpentercarolyn@example.com,+61-7-4910-9240,Female,1960-05-14,Smithborough,Tasmania,Australia,2914,Silver,2024-12-12,True
CCF632354,Johnathan,Wheeler,fvelasquez@example.net,08 3151 4650,Male,2002-01-28,Brendamouth,Queensland,Australia,7796,Bronze,2023-05-22,True
C561C3967,Ryan,Potter,orivera@example.org,(02)36392169,Male,1952-03-25,St. Emilyview,Australian Capital Territory,Australia,2564,Bronze,2023-06-12,False
C230A1263,Robert,Norton,taylorchristina@example.org,6232-5786,Male,1971-01-09,Lake Marissabury,Queensland,Australia,2943,Bronze,2024-06-18,True
CFE7C85C2,Julia,Cherry,nealdarryl@example.com,7247.3532,Female,1980-01-12,Charlestown,South Australia,Australia,2617,Bronze,2023-01-08,False
C238C84B9,Michele,Martin,manderson@example.com,0480 542 163,Female,1975-05-26,Caitlinland,Queensland,Australia,2655,Silver,2023-07-21,True
C21A1C469,Scott,Henry,ihayes@example.net,+61.427.798.599,Male,1948-07-20,Brownville,Queensland,Australia,2655,Bronze,2025-04-04,True
CE10B55C9,Jared,Dean,brownlarry@example.net,+61254157448,Male,2005-10-19,South Erinhaven,Victoria,Australia,2639,Bronze,2021-09-11,False
CB208919F,Christina,Estes,nespinoza@example.net,0439.767.229,Female,1995-01-07,Port Jessica,South Australia,Australia,2924,Silver,2024-04-09,True
